symbol,entry_time,exit_time,qty,entry_price,exit_price,reason,pnl,pnl_pct,fees_paid,duration_bars
BTCUSDT,2021-08-06 17:00:00,2021-08-08 02:00:00,0.0006460068264415994,42518.11,43827.707454569936,TAKE PROFIT,0.7902289080323883,0.030800932933517933,0.05577998751033238,34
BTCUSDT,2021-08-08 12:00:00,2021-08-08 17:00:00,0.0006414330434959118,44452.05,43560.99934138373,STOP LOSS,-0.6280038139716727,-0.020045209582376322,0.05645447810639963,6
BTCUSDT,2021-08-08 11:00:00,2021-08-08 18:00:00,0.000662485689799976,44371.93,43486.78082918247,STOP LOSS,-0.6446037976535363,-0.019948403660096203,0.058205138648607574,8
BTCUSDT,2021-08-08 03:00:00,2021-08-09 01:00:00,0.0006899457537005284,43924.98,43008.349503320955,STOP LOSS,-0.692404600441981,-0.020868091383969833,0.05997928154586516,23
BTCUSDT,2021-08-08 15:00:00,2021-08-09 01:00:00,0.000629676432780033,43922.19,42957.51145518223,STOP LOSS,-0.6621414453735792,-0.021963352574581707,0.05470610049329339,11
BTCUSDT,2021-08-08 17:00:00,2021-08-09 20:00:00,0.0006135918384829978,43720.0,45496.483467562924,TAKE PROFIT,1.0352932507827357,0.040633199166581146,0.05474250611384991,28
BTCUSDT,2021-08-08 18:00:00,2021-08-09 20:00:00,0.0006149551428774037,43674.81,45496.483467562924,TAKE PROFIT,1.0654111220062272,0.041709934572421226,0.054836345514908055,27
BTCUSDT,2021-08-08 19:00:00,2021-08-09 20:00:00,0.0006170381125123315,43619.54,45496.483467562924,TAKE PROFIT,1.103157671602347,0.04302987760904675,0.05498798291502966,26
BTCUSDT,2021-08-09 17:00:00,2021-08-09 21:00:00,0.0006059417955822941,45889.96,44987.00396185157,STOP LOSS,-0.6022049538076436,-0.019676548816961792,0.05506615072011177,5
BTCUSDT,2021-08-09 18:00:00,2021-08-09 21:00:00,0.0005884706615570482,45833.4,44966.875821719324,STOP LOSS,-0.5633573548303772,-0.018905954572008166,0.053433298382369626,4
BTCUSDT,2021-08-09 21:00:00,2021-08-12 12:00:00,0.0006308529192977785,45459.35,44544.32711746259,STOP LOSS,-0.6340239391300775,-0.02012837584649596,0.05677908245708595,64
BTCUSDT,2021-08-24 17:00:00,2021-08-25 08:00:00,0.000631260476387583,47950.36,47306.72956624851,STOP LOSS,-0.466430489966396,-0.013422848832657097,0.060132035738884704,16
BTCUSDT,2021-10-01 11:00:00,2021-10-03 20:00:00,0.0006426132017937655,47081.47,48474.01119747017,TAKE PROFIT,0.8334601438147807,0.029577266756330545,0.06140521372125027,58
BTCUSDT,2021-10-01 18:00:00,2021-10-04 21:00:00,0.0006163015850161978,47617.29,48686.85552388319,TAKE PROFIT,0.5998225301178898,0.022461705063080872,0.05935239752999978,76
BTCUSDT,2021-10-21 19:00:00,2021-10-22 14:00:00,0.0004684317816876684,62737.67,61287.45965197291,STOP LOSS,-0.7374219296051407,-0.023115463931432045,0.058097312456917745,20
BTCUSDT,2021-10-21 18:00:00,2021-10-22 15:00:00,0.0004848716934849174,62486.99,61007.495394432364,STOP LOSS,-0.7772440351726253,-0.0236768422605671,0.05987898026924682,22
BTCUSDT,2021-10-22 00:00:00,2021-10-22 15:00:00,0.0004583428774931947,62193.15,60824.27697934636,STOP LOSS,-0.6837973606727141,-0.0220100287676962,0.05638416146352257,16
BTCUSDT,2021-11-11 00:00:00,2021-11-12 12:00:00,0.00046595393270336687,64882.42,63359.14416623125,STOP LOSS,-0.769531026495835,-0.02347748178580189,0.05975466115928662,37
BTCUSDT,2021-11-11 01:00:00,2021-11-12 12:00:00,0.0004515516281379591,64941.29,63435.85958292902,STOP LOSS,-0.7377484667866899,-0.023181406114214598,0.05796891090988192,36
BTCUSDT,2021-11-11 02:00:00,2021-11-12 13:00:00,0.00043935401731445367,64739.9,63257.973541291234,STOP LOSS,-0.7073267229463525,-0.02289046567431785,0.05623637994807372,36
BTCUSDT,2022-02-05 02:00:00,2022-02-07 09:00:00,0.0007308650023410507,41274.08,42381.71279059939,TAKE PROFIT,0.7483889509007033,0.026836038273885032,0.06114109119374388,56
BTCUSDT,2022-02-11 22:00:00,2022-02-12 06:00:00,0.0007096097515903509,42542.02,41710.37787859027,STOP LOSS,-0.6499276823151474,-0.01954872197910984,0.05978632312951784,9
BTCUSDT,2022-02-12 00:00:00,2022-02-15 17:00:00,0.0006910337992443396,42373.73,43883.80146452394,TAKE PROFIT,0.9839035515790706,0.03563697282547307,0.05960686968136815,90
BTCUSDT,2022-02-28 19:00:00,2022-03-01 10:00:00,0.0007328845535741634,41204.65,42911.32799581448,TAKE PROFIT,1.189150640075424,0.04141954842025064,0.06164730098191665,16
BTCUSDT,2022-02-28 20:00:00,2022-03-01 10:00:00,0.0007087296132556151,41329.44,42911.32799581448,TAKE PROFIT,1.0614269405652634,0.038275089036156285,0.059703926922029596,15
BTCUSDT,2022-02-28 21:00:00,2022-03-01 10:00:00,0.0006779546413128971,41908.08,42911.32799581448,TAKE PROFIT,0.6226529238261113,0.023939249801338436,0.057503711324174686,14
BTCUSDT,2022-02-28 22:00:00,2022-03-01 10:00:00,0.0006617498300121623,41645.0,42911.32799581448,TAKE PROFIT,0.7820372002921899,0.03040768389517301,0.05595513567768287,13
BTCUSDT,2022-03-02 16:00:00,2022-03-03 06:00:00,0.0006686497071495593,44126.51,43147.017035861805,STOP LOSS,-0.7132931019204972,-0.022197381214562384,0.05835541829443815,15
BTCUSDT,2022-03-02 18:00:00,2022-03-03 15:00:00,0.0006541488732739552,43750.19,42774.22734214614,STOP LOSS,-0.6950247231076069,-0.022307621014991175,0.05659985011505037,22
BTCUSDT,2022-03-02 20:00:00,2022-03-03 15:00:00,0.0006351694210052486,43704.41,42783.06370317704,STOP LOSS,-0.6401451924946262,-0.02108131185898554,0.05493419859625362,20
BTCUSDT,2022-02-28 23:00:00,2022-03-03 20:00:00,0.0006212687257159417,43026.45,41901.77573785769,STOP LOSS,-0.7514881962681406,-0.026139136790097828,0.05276325058147469,70
BTCUSDT,2022-03-16 19:00:00,2022-03-18 21:00:00,0.0007569021069347428,39931.07,41642.802570581895,TAKE PROFIT,1.2338705531627598,0.042867185141342246,0.06174343601949966,51
BTCUSDT,2022-06-08 07:00:00,2022-06-10 00:00:00,0.0009910327427629507,30534.74,29854.22127918481,STOP LOSS,-0.7342637723201296,-0.022286704285518377,0.059847437929116155,42
BTCUSDT,2022-07-08 20:00:00,2022-07-09 11:00:00,0.0013863487004150935,21811.9,21361.002321806427,STOP LOSS,-0.684954107210829,-0.02067209542467985,0.059852697026984106,16
BTCUSDT,2022-07-18 14:00:00,2022-07-18 19:00:00,0.0013651051845823983,22136.28,21713.789460900472,STOP LOSS,-0.6366039825271494,-0.019085887018935765,0.059859957165373526,6
BTCUSDT,2022-07-18 15:00:00,2022-07-18 19:00:00,0.0013196049466789046,22211.87,21792.562713693296,STOP LOSS,-0.6113884362736214,-0.018877622024021545,0.05806846708478869,5
BTCUSDT,2022-07-19 00:00:00,2022-07-19 03:00:00,0.001195272808118223,22432.58,21885.723095161717,STOP LOSS,-0.7066156508764854,-0.02437779804366169,0.052972462591588484,4
BTCUSDT,2022-07-18 18:00:00,2022-07-20 00:00:00,0.0012996113325550156,21876.3,23185.75490334024,TAKE PROFIT,1.643219274630111,0.05985723835110335,0.05856315722059728,31
BTCUSDT,2022-07-18 19:00:00,2022-07-20 00:00:00,0.0012629585138068655,21835.17,23185.75490334024,TAKE PROFIT,1.6488731418864468,0.06185364727365261,0.05685956040613309,30
BTCUSDT,2022-07-18 20:00:00,2022-07-20 00:00:00,0.0013183045620197241,21617.92,23185.75490334024,TAKE PROFIT,2.007819016546871,0.07252478052191158,0.05906488902032206,29
BTCUSDT,2022-07-18 22:00:00,2022-07-20 00:00:00,0.0012761786218753323,21660.9,23185.75490334024,TAKE PROFIT,1.8887548868543242,0.07039665495617631,0.05723234225026336,27
BTCUSDT,2022-07-19 04:00:00,2022-07-20 00:00:00,0.001223174070888527,21903.55,23185.75490334024,TAKE PROFIT,1.513207722699759,0.05853867995554318,0.055152068632152704,21
BTCUSDT,2022-07-20 01:00:00,2022-07-20 16:00:00,0.0013206616935975512,23034.49,23773.634281387946,TAKE PROFIT,0.9143418417831645,0.032088588954561015,0.06181769668758247,16
BTCUSDT,2022-07-20 06:00:00,2022-07-20 20:00:00,0.0011459465454981123,23498.44,22957.54994764075,STOP LOSS,-0.6730671681935687,-0.02301812598450148,0.053236081198193945,15
BTCUSDT,2022-07-20 17:00:00,2022-07-20 20:00:00,0.0011424282624915385,23686.63,23131.522469468156,STOP LOSS,-0.6876569121802223,-0.023435479446921925,0.053486380578758444,4
BTCUSDT,2022-07-20 03:00:00,2022-07-21 02:00:00,0.001262538659267092,23371.35,22785.155248669194,STOP LOSS,-0.7983679076677092,-0.025081766835497454,0.0582743722531093,24
BTCUSDT,2022-07-20 04:00:00,2022-07-21 02:00:00,0.001221141670749661,23438.01,22866.350945192822,STOP LOSS,-0.7546208779740153,-0.024390255606477562,0.05654418468760811,23
BTCUSDT,2022-07-20 05:00:00,2022-07-21 02:00:00,0.0011866929867767255,23394.12,22840.123020536194,STOP LOSS,-0.7122901821665886,-0.02368103521157472,0.05486585194140107,22
BTCUSDT,2022-07-21 02:00:00,2022-07-21 04:00:00,0.0011977518928711834,23233.61,22657.30309198455,STOP LOSS,-0.7452386179717547,-0.024804879999941853,0.05496592802151147,3
BTCUSDT,2022-07-21 06:00:00,2022-07-21 14:00:00,0.0012827821916806435,22943.15,22390.8713167735,STOP LOSS,-0.7666069349102186,-0.024071615415777736,0.058153675222427724,9
BTCUSDT,2022-07-21 08:00:00,2022-07-21 14:00:00,0.0012076251623670859,22929.28,22396.517742524087,STOP LOSS,-0.6981136815456364,-0.023235019044466787,0.05473657385823334,7
BTCUSDT,2022-07-21 09:00:00,2022-07-21 14:00:00,0.00117394621822795,22878.77,22365.386118058083,STOP LOSS,-0.6557992726766082,-0.022439313037454278,0.05311420597170925,6
BTCUSDT,2022-07-21 15:00:00,2022-07-22 15:00:00,0.0012640116560333405,22555.31,23347.82549925132,TAKE PROFIT,0.9437267303212188,0.03513653766014824,0.05802209831953148,25
BTCUSDT,2022-07-21 16:00:00,2022-07-22 15:00:00,0.0012215010487411815,22639.37,23347.82549925132,TAKE PROFIT,0.8092057277909461,0.03129307481839483,0.05617340753100123,24
BTCUSDT,2022-07-21 17:00:00,2022-07-22 20:00:00,0.0011646584904557375,23031.27,22527.204033939506,STOP LOSS,-0.640124770717963,-0.02188615591152787,0.0530600635958349,28
BTCUSDT,2022-07-21 07:00:00,2022-07-23 11:00:00,0.0012526090952964843,22790.23,22254.10372271825,STOP LOSS,-0.7279795932632118,-0.023524390814912755,0.05642294211264702,53
BTCUSDT,2022-07-21 03:00:00,2022-07-23 12:00:00,0.0013001790443301,22692.06,22087.372513985658,STOP LOSS,-0.8444232774561778,-0.026647536011025097,0.05822127977167808,58
BTCUSDT,2023-03-15 09:00:00,2023-03-15 16:00:00,0.0012215723934303794,24754.7,24226.869891248312,STOP LOSS,-0.7046172228384471,-0.021322419934464487,0.059834533566029614,8
BTCUSDT,2023-03-15 10:00:00,2023-03-15 17:00:00,0.0011964818531990278,24514.84,23990.125256159146,STOP LOSS,-0.6858469798306016,-0.021403963633491174,0.05803531071904375,8
BTCUSDT,2023-03-15 11:00:00,2023-03-15 17:00:00,0.001159376748654404,24539.68,24024.344523576354,STOP LOSS,-0.6537719699760323,-0.02100008950498322,0.0563040008537167,7
BTCUSDT,2023-03-22 23:00:00,2023-03-23 17:00:00,0.0011091223204824714,27209.2,28199.951678636327,TAKE PROFIT,1.037409273945252,0.03641237811609033,0.06145552688577435,19
BTCUSDT,2023-03-23 02:00:00,2023-03-23 17:00:00,0.0010781250337932038,27150.91,28199.951678636327,TAKE PROFIT,1.071322945612507,0.03863744083112963,0.05967514961776274,16
BTCUSDT,2023-04-27 09:00:00,2023-05-01 05:00:00,0.0010444187155589952,28955.43,28314.759029271532,STOP LOSS,-0.7289428096099339,-0.022126107977967102,0.05981405726577263,93
BTCUSDT,2024-01-10 20:00:00,2024-01-10 20:00:00,0.0006500376695048913,46489.19,45534.1315688751,STOP LOSS,-0.6806425823021611,-0.020543666842225083,0.05981862549273077,1
BTCUSDT,2024-01-10 21:00:00,2024-01-11 15:00:00,0.0006546991013354659,46127.0,47799.813852404935,TAKE PROFIT,1.0336959252505566,0.036265394506578286,0.0614938006204731,19
BTCUSDT,2024-02-29 17:00:00,2024-02-29 17:00:00,0.00048623706672088006,62171.97,60764.14590992073,STOP LOSS,-0.7443123524132359,-0.022644032191344032,0.05977609639409797,1
BTCUSDT,2024-03-05 16:00:00,2024-03-05 16:00:00,0.0004523978903837125,66773.05,65190.45249498387,STOP LOSS,-0.7756637827322033,-0.023701141478727372,0.059700010136376484,1
BTCUSDT,2024-03-05 21:00:00,2024-03-06 12:00:00,0.00048774457813946916,61886.32,65797.07038304293,TAKE PROFIT,1.8451704144082455,0.06319248556131507,0.06227688137779443,16
BTCUSDT,2024-03-06 01:00:00,2024-03-06 12:00:00,0.0004477284432464638,63429.17,65797.07038304293,TAKE PROFIT,1.0023180888292225,0.037331410501555196,0.05785826343329312,12
BTCUSDT,2024-03-05 22:00:00,2024-03-08 00:00:00,0.0004627934298459467,63264.23,66818.6738169993,TAKE PROFIT,1.5847717320420354,0.05618409987759754,0.0602015132217895,51
BTCUSDT,2024-03-06 07:00:00,2024-03-10 09:00:00,0.0004190353693538246,65737.22,69207.2343802596,TAKE PROFIT,1.3975122582116815,0.052786144291766535,0.05654649928348242,99
BTCUSDT,2024-03-06 10:00:00,2024-03-10 09:00:00,0.0004040978017819973,66120.15,69207.2343802596,TAKE PROFIT,1.192798513429476,0.046689010540048814,0.0546854985489703,96
BTCUSDT,2024-11-15 01:00:00,2024-11-16 12:00:00,0.00034591219112372956,87870.26,90892.10311538003,TAKE PROFIT,0.9834562925575676,0.03438982785961975,0.06183608071569688,36
BTCUSDT,2024-11-15 02:00:00,2024-11-16 12:00:00,0.00033465333126123597,88098.99,90892.10311538003,TAKE PROFIT,0.8748246430742217,0.031704258078100844,0.059899965577152006,35
BTCUSDT,2024-11-15 03:00:00,2024-11-16 12:00:00,0.00032362992550148803,88364.07,90892.10311538003,TAKE PROFIT,0.7601345068447188,0.0286092878630424,0.05801266195101228,34
BTCUSDT,2024-12-06 03:00:00,2024-12-09 21:00:00,0.00031226585409314093,97589.75,95067.32043254498,STOP LOSS,-0.8478288479168359,-0.025847279734347306,0.06016022464570107,91
BTCUSDT,2024-12-06 04:00:00,2024-12-09 21:00:00,0.0003024374718390101,97735.29,95332.40504450604,STOP LOSS,-0.7851133566426284,-0.024585643072159047,0.05839090558304538,90
BTCUSDT,2025-01-20 03:00:00,2025-01-20 12:00:00,0.00029849882472585473,101926.56,106372.69568121081,TAKE PROFIT,1.2649891924010035,0.043620972602340435,0.06217708301211175,10
BTCUSDT,2025-01-20 10:00:00,2025-01-20 12:00:00,0.00027291905469791595,108132.05,105515.72285145946,STOP LOSS,-0.772354080365114,-0.024195667690944056,0.05830854820493539,3
BTCUSDT,2025-01-20 12:00:00,2025-01-20 12:00:00,0.0002565194888533352,108239.19,105805.04710151351,STOP LOSS,-0.6793116104090126,-0.02248855427028318,0.05490651829328233,1
BTCUSDT,2025-01-20 11:00:00,2025-01-20 15:00:00,0.00026513397195881034,107964.56,105431.96264778379,STOP LOSS,-0.7280562630172549,-0.02345767307546298,0.05657866765180514,5
BTCUSDT,2025-01-21 02:00:00,2025-01-22 01:00:00,0.00029948814265537047,101498.23,105492.00432323704,TAKE PROFIT,1.1340969334257043,0.0393482164490655,0.06199112082526617,24
BTCUSDT,2025-01-21 15:00:00,2025-01-22 01:00:00,0.0002686439732719317,103260.9,105492.00432323704,TAKE PROFIT,0.5432925205291336,0.021606477604175778,0.056080209649449805,11
BTCUSDT,2025-01-21 13:00:00,2025-01-23 02:00:00,0.00028209610228064345,104519.98,102392.69346851205,STOP LOSS,-0.6584684976647934,-0.0203529175138375,0.05836925869793475,38
BTCUSDT,2025-01-21 14:00:00,2025-01-23 02:00:00,0.00027378952253909666,104457.08,102390.58429218976,STOP LOSS,-0.6224175964153457,-0.01978320385569121,0.05663272324488599,37
BTCUSDT,2025-01-21 16:00:00,2025-01-23 04:00:00,0.0002588666507793623,103942.99,101790.46028255139,STOP LOSS,-0.6104756878868975,-0.020708753110225353,0.05325752922792654,37
BTCUSDT,2025-01-23 20:00:00,2025-01-27 00:00:00,0.0002928696402831764,103770.05,101730.13657637825,STOP LOSS,-0.6576134763056743,-0.019658017160266827,0.06018476572074953,77
BTCUSDT,2025-01-23 23:00:00,2025-01-27 00:00:00,0.0002749907590383823,103978.82,101683.74396986263,STOP LOSS,-0.687680004150128,-0.02207253390774566,0.05655530457185238,74
BTCUSDT,2025-01-23 21:00:00,2025-01-27 02:00:00,0.00028541158080791734,103284.01,100976.03717806551,STOP LOSS,-0.7170203545310223,-0.022345887053905833,0.05829818296099145,78
